"sti","sex","region","year","prev","lwr","upr"
"CT","Female","WCA",2014,0.0429807712338931,0.0307613895754463,0.0600540717229108
"CT","Female","WCA",2015,0.0435348376362191,0.0308588643736291,0.0614177522887588
"CT","Female","WCA",2016,0.0440960465250424,0.0308236315439646,0.063083459726842
"CT","Female","WCA",2017,0.0446644899743694,0.0306708387198343,0.0650427816106792
"CT","Female","WCA",2018,0.045240261245135,0.0304178589401723,0.0672855128151393
"CT","Female","WCA",2019,0.0458234548005036,0.0300821563663643,0.0698018115550262
"CT","Female","WCA",2020,0.0464141663213671,0.0296799137222165,0.0725835949346096
"CT","Female","WCA",2021,0.0470124927220427,0.0292253543633724,0.0756252411676517
"CT","Female","WCA",2022,0.047618532166173,0.0287305541379903,0.0789238033756722
"CT","Female","WCA",2023,0.0482323840828307,0.0282055379223507,0.0824789401541689
"CT","Female","WCA",2024,0.0488541491828321,0.0276585100747414,0.0862927137408622
"CT","Male","EA",2000,0.0145641669624999,0.0102273351298371,0.0207400028080384
"CT","Male","EA",2001,0.0156191009784644,0.0111114454306079,0.0219554077729132
"CT","Male","EA",2002,0.0167504475884967,0.0120638793719308,0.0232576508571362
"CT","Male","EA",2003,0.0179637416264761,0.0130881346683593,0.0246556152881671
"CT","Male","EA",2004,0.0192649188338346,0.0141875022289925,0.0261594388979764
"CT","Male","EA",2005,0.0206603448987058,0.0153649852515297,0.0277806873450128
"CT","Male","EA",2006,0.022156846598482,0.0166232232091847,0.0295325307860521
"CT","Male","EA",2007,0.0237617451981363,0.017964431341542,0.0314299141523892
"CT","Male","EA",2008,0.0254828922677038,0.0193903684678445,0.0334897090482975
"CT","Male","EA",2009,0.0273287080941482,0.0209023462435062,0.0357308350648527
"CT","Male","EA",2010,0.0293082228755371,0.0225012901564549,0.0381743412110857
"CT","Male","EA",2011,0.031431120899055,0.0241878559517036,0.0408434448652083
"CT","Male","EA",2012,0.0337077879189871,0.0259625954196702,0.0437635355027168
"CT","Male","EA",2013,0.0361493619664571,0.0278261548953979,0.0469621611571658
"CT","Male","EA",2014,0.0387677878394935,0.029779481850601,0.0504690236555493
"CT","Male","EA",2015,0.0415758755400042,0.0318240127462205,0.0543160110166562
"CT","Male","EA",2016,0.0445873629435469,0.0339618199526864,0.0585372909057638
"CT","Male","EA",2017,0.0478169830084924,0.0361957053813315,0.0631694793607677
"CT","Male","EA",2018,0.0512805358533852,0.0385292399249379,0.0682518877230242
"CT","Male","EA",2019,0.0549949660551206,0.0409667572247806,0.0738268414756146
"CT","Male","EA",2020,0.0589784455461032,0.0435133155302649,0.0799400596494488
"CT","Male","EA",2021,0.0632504625159375,0.0461746423414998,0.086641082759063
"CT","Male","EA",2022,0.0678319167525829,0.0489570743611346,0.0939837396407423
"CT","Male","EA",2023,0.0727452218894045,0.0518675016877191,0.102026647429438
"CT","Male","EA",2024,0.0780144150583389,0.0549133215106585,0.1108337428781
"CT","Male","SA",2000,0.0713433915975007,0.0498277755267585,0.102149443173536
"CT","Male","SA",2001,0.0726701391809368,0.0515361645580501,0.102470744066107
"CT","Male","SA",2002,0.0740215598155236,0.0532711481445519,0.102854763007084
"CT","Male","SA",2003,0.0753981123371849,0.0550268847720096,0.103310870087679
"CT","Male","SA",2004,0.0768002641146524,0.0567962078591018,0.103849901083408
"CT","Male","SA",2005,0.0782284912081474,0.0585704956094655,0.104484293209808
"CT","Male","SA",2006,0.0796832785310126,0.0603395927756178,0.105228169190042
"CT","Male","SA",2007,0.0811651200143517,0.0620918232518116,0.106097330726263
"CT","Male","SA",2008,0.0826745187747284,0.0638141400557128,0.107109114824169
"CT","Male","SA",2009,0.0842119872849856,0.0654924587676639,0.108282066911618
"CT","Male","SA",2010,0.0857780475482408,0.0671122047284654,0.109635400460439
"CT","Male","SA",2011,0.0873732312751171,0.0686590676824056,0.111188249435135
"CT","Male","SA",2012,0.08899808006427,0.0701199017873362,0.112958775657565
"CT","Male","SA",2013,0.0906531455862721,0.0714836483756355,0.114963253715053
"CT","Male","SA",2014,0.0923389897709166,0.07274211966743,0.117215295222297
"CT","Male","SA",2015,0.0940561849980044,0.0738904896875513,0.119725366197827
"CT","Male","SA",2016,0.0958053142916794,0.0749274010525158,0.122500688901437
"CT","Male","SA",2017,0.0975869715183772,0.0758546914430547,0.125545524330262
"CT","Male","SA",2018,0.0994017615884555,0.0766768315437553,0.128861743605691
"CT","Male","SA",2019,0.101250300661574,0.0774002134422766,0.132449549272943
"CT","Male","SA",2020,0.103133216355893,0.0780324260793062,0.136308209937
"CT","Male","SA",2021,0.105051147961166,0.0785816171392167,0.140436708860389
"CT","Male","SA",2022,0.107004746655786,0.0790559924485831,0.144834255471726
"CT","Male","SA",2023,0.108994675727881,0.0794634628909394,0.14950064979336
"CT","Male","SA",2024,0.111021610800511,0.0798114228403927,0.154436515802875
"CT","Male","WCA",2000,0.0197526572791435,0.00922305417707383,0.0423034996972214
"CT","Male","WCA",2001,0.0200072893725388,0.00957691005293457,0.0417975762353376
"CT","Male","WCA",2002,0.0202652039358353,0.00993027591998522,0.0413562013654104
"CT","Male","WCA",2003,0.0205264432834503,0.0102806363555781,0.0409833457089543
"CT","Male","WCA",2004,0.0207910502752774,0.0106251549316863,0.0406834323196553
"CT","Male","WCA",2005,0.0210590683237185,0.0109607002089631,0.0404613163582728
"CT","Male","WCA",2006,0.021330541400806,0.011283896835878,0.0403222400088606
"CT","Male","WCA",2007,0.0216055140454171,0.0115912056335152,0.0402717587734792
"CT","Male","WCA",2008,0.021884031370581,0.0118790338773457,0.0403156379528387
"CT","Male","WCA",2009,0.0221661390708804,0.0121438728024742,0.0404597223061743
"CT","Male","WCA",2010,0.022451883429948,0.0123824540585345,0.0407097871850801
"CT","Male","WCA",2011,0.0227413113280603,0.0125919114514643,0.0410713848261395
"CT","Male","WCA",2012,0.0230344702498289,0.0127699303708012,0.0415497034270019
"CT","Male","WCA",2013,0.023331408291991,0.0129148664005663,0.0421494575324229
"CT","Male","WCA",2014,0.0236321741713,0.0130258176825631,0.0428748251873862
"CT","Male","WCA",2015,0.0239368172325187,0.0131026423275012,0.0437294405892765
"CT","Male","WCA",2016,0.0242453874565145,0.0131459209086958,0.0447164422332453
