"sti","sex","region","year","prev","lwr","upr"
"CT","Female","WCA",2010,0.0353517329622552,0.0251136745232214,0.0497635271285777
"CT","Female","WCA",2011,0.0357700993189267,0.0256531247655804,0.0498769649692978
"CT","Female","WCA",2012,0.0361934167881387,0.0260824705333843,0.0502239010343452
"CT","Female","WCA",2013,0.0366217439633104,0.0263904093715915,0.0508196789231306
"CT","Female","WCA",2014,0.0370551401312789,0.0265725361346112,0.0516730282421273
"CT","Female","WCA",2015,0.037493665280505,0.026631755758411,0.0527856649377151
"CT","Female","WCA",2016,0.0379373801093768,0.0265771773385179,0.0541534110726446
"CT","Female","WCA",2017,0.0383863460346107,0.0264220312057596,0.0557682923925875
"CT","Female","WCA",2018,0.0388406251997532,0.026181411382849,0.0576208113400622
"CT","Female","WCA",2019,0.0393002804837817,0.0258704470259246,0.0597017919542004
"CT","Female","WCA",2020,0.0397653755098084,0.0255031298542541,0.0620035696980266
"CT","Female","WCA",2021,0.0402359746538865,0.0250917385358775,0.0645205852927791
"CT","Female","WCA",2022,0.0407121430539207,0.0246466833226967,0.0672495593156162
"CT","Female","WCA",2023,0.0411939466186835,0.0241765943830669,0.0701894241651949
"CT","Female","WCA",2024,0.0416814520369379,0.0236885242230623,0.0733411430593105
"CT","Male","EA",2000,0.0149428499265557,0.0106028577877771,0.0210593000865269
"CT","Male","EA",2001,0.0160525009765146,0.0115406310927781,0.0223283099103875
"CT","Male","EA",2002,0.0172445543432154,0.0125531073744773,0.0236893261265911
"CT","Male","EA",2003,0.0185251291952063,0.0136443593923939,0.0251518156206286
"CT","Male","EA",2004,0.0199007991084504,0.0148182571195993,0.0267266117707647
"CT","Male","EA",2005,0.0213786258104684,0.0160783721695803,0.0284261140819182
"CT","Male","EA",2006,0.0229661954303108,0.0174278850976768,0.0302644944918497
"CT","Male","EA",2007,0.0246716574404402,0.0188695080804284,0.0322578987360972
"CT","Male","EA",2008,0.0265037664904251,0.0204054387989925,0.0344246279189872
"CT","Male","EA",2009,0.0284719273471904,0.0220373625177272,0.0367852843647504
"CT","Male","EA",2010,0.0305862431725147,0.0237665165800623,0.0393628686920407
