"sti","sex","region","year","prev","lwr","upr"
"CT","Female","EA",2000,0.0598504155203928,0.0297049841545235,0.12058825614348
"CT","Female","EA",2001,0.060420495727731,0.0313674489822991,0.116382951831526
"CT","Female","EA",2002,0.0609960059966648,0.0330934339889083,0.112424499337003
"CT","Female","EA",2003,0.0615769980489844,0.0348760365783973,0.10872011446029
"CT","Female","EA",2004,0.0621635240991346,0.0367044065518194,0.105281738392039
"CT","Female","EA",2005,0.062755636858907,0.0385622781729847,0.102127523169158
"CT","Female","EA",2006,0.0633533895421775,0.0404260712076209,0.0992837504755161
"CT","Female","EA",2007,0.0639568358696883,0.0422626085817446,0.0967871362353418
"CT","Female","EA",2008,0.0645660300738766,0.0440267815605398,0.0946871901996378
"CT","Female","EA",2009,0.0651810269037478,0.0456600851708079,0.093047707912366
"CT","Female","EA",2010,0.0658018816297963,0.0470918651723697,0.0919455538695079
"CT","Female","EA",2011,0.0664286500489725,0.048245833323352,0.0914641792536514
"CT","Female","EA",2012,0.0670613884896974,0.0490533567429091,0.0916803685777572
"CT","Female","EA",2013,0.067700153816925,0.0494706320358009,0.0926471047210082
"CT","Female","EA",2014,0.0683450034372526,0.0494913283623488,0.0943809683312448
"CT","Female","EA",2015,0.0689959953040804,0.0491466206235406,0.0968621505935342
"CT","Female","EA",2016,0.0696531879228192,0.0484930453459404,0.100046646961464
"CT","Female","EA",2017,0.070316640356149,0.0475964197070825,0.103882391604347
"CT","Female","EA",2018,0.0709864122293266,0.0465195230189847,0.108321633459901
"CT","Female","EA",2019,0.0716625637355446,0.0453158884587005,0.113327206324805
"CT","Female","EA",2020,0.0723451556413405,0.0440282610414752,0.118874137223804
"CT","Female","EA",2021,0.0730342492920584,0.0426894893687644,0.12494882577718
"CT","Female","EA",2022,0.0737299066173616,0.0413242683014051,0.131547377685088
"CT","Female","EA",2023,0.0744321901367989,0.0399509284772237,0.13867389669602
"CT","Female","SA",2000,0.116260815793598,0.0539399303598669,0.250585738595053
"CT","Female","SA",2001,0.118547456172454,0.0573780579049353,0.244928111513357
"CT","Female","SA",2002,0.120879070639841,0.0609914700805739,0.23957038089832
"CT","Female","SA",2003,0.123256543754895,0.0647768144913892,0.234531069452664
"CT","Female","SA",2004,0.125680777474436,0.0687261188395836,0.229834858904922
"CT","Female","SA",2005,0.128152691495142,0.0728251360477215,0.2255143378886
"CT","Female","SA",2006,0.130673223602469,0.0770512129690185,0.221612233067984
"CT","Female","SA",2007,0.133243330026418,0.0813706379356674,0.218184168723923
"CT","Female","SA",2008,0.135863985804307,0.0857355360214921,0.215301886419718
"CT","Female","SA",2009,0.138536185150679,0.0900806396369232,0.213056597660266
"CT","Female","SA",2010,0.141260941834484,0.0943207479338666,0.211561656635258
"CT","Female","SA",2011,0.144039289563673,0.0983504194188466,0.210953009256125
"CT","Female","SA",2012,0.146872282377372,0.102048169297682,0.211385147614093
"CT","Female","SA",2013,0.149760995045748,0.105287378368058,0.213020363739031
"CT","Female","SA",2014,0.152706523477762,0.107954068550325,0.216011148313448
"CT","Female","SA",2015,0.155709985136924,0.109967402660416,0.220479877534368
"CT","Female","SA",2016,0.158772519465233,0.111294860559154,0.226503836841047
"CT","Female","SA",2017,0.161895288315456,0.111954999591405,0.234112674506739
"CT","Female","SA",2018,0.165079476391908,0.112007250351674,0.243298835033132
"CT","Female","SA",2019,0.168326291699898,0.111534844576011,0.254034876590784
"CT","Female","SA",2020,0.171636966004019,0.110628367902118,0.266290180879555
"CT","Female","SA",2021,0.17501275529545,0.109374246555853,0.28004274754445
"CT","Female","SA",2022,0.178454940268449,0.10784872043835,0.295285521949424
"CT","Female","SA",2023,0.181964826806219,0.106115880974005,0.312028679314537
"CT","Female","WCA",2000,0.0511752161833507,0.0247971481479721,0.105613062267681
"CT","Female","WCA",2001,0.0502263502334217,0.025491575959635,0.0989615652545345
"CT","Female","WCA",2002,0.0492950776940942,0.0261669570005801,0.0928653906838656
"CT","Female","WCA",2003,0.0483810723569121,0.0268117849501565,0.0873022130662398
"CT","Female","WCA",2004,0.0474840140618177,0.027411310571236,0.0822555195076628
"CT","Female","WCA",2005,0.0466035885850053,0.0279468811765467,0.077715092975137
"CT","Female","WCA",2006,0.0457394875288539,0.0283954397756878,0.0736773487549024
"CT","Female","WCA",2007,0.0448914082139012,0.0287295435626825,0.0701451635328017
"CT","Female","WCA",2008,0.0440590535728202,0.0289184915620017,0.0671266064334884
"CT","Female","WCA",2009,0.0432421320463618,0.0289312732071358,0.0646318594597416
"CT","Female","WCA",2010,0.0424403574812262,0.0287417032172389,0.0626679612380782
"CT","Female","WCA",2011,0.0416534490298291,0.0283349332617812,0.061232182904796
"CT","Female","WCA",2012,0.0408811310519255,0.0277128858747323,0.0603064900436267
"CT","Female","WCA",2013,0.0401231330180574,0.0268956018476088,0.0598560988635342
"CT","Female","WCA",2014,0.0393791894147924,0.0259173668858837,0.0598332602919907
"CT","Female","WCA",2015,0.0386490396517191,0.0248195515465227,0.060184337464769
"CT","Female","WCA",2016,0.0379324279701664,0.0236435102354002,0.0608568303685095
"CT","Female","WCA",2017,0.0372291033536163,0.0224258013756552,0.0618040850936483
"CT","Female","WCA",2018,0.0365388194397767,0.0211960970433928,0.0629873190012015
"CT","Female","WCA",2019,0.0358613344342852,0.0199770243125675,0.0643757191905004
"CT","Female","WCA",2020,0.0351964110260128,0.01878500318949,0.0659455490433519
"CT","Female","WCA",2021,0.0345438163039381,0.0176314143373333,0.0676789293252294
"CT","Female","WCA",2022,0.0339033216755622,0.0165237414336355,0.0695626487047828
