"sti","sex","region","year","prev","lwr","upr"
"CT","Female","SA",2006,0.105109038948953,0.0656515561650237,0.168281008313072
"CT","Female","SA",2007,0.107617755630675,0.0676714790735748,0.171144202632129
"CT","Female","SA",2008,0.110186349744939,0.0696780258319672,0.17424477121945
"CT","Female","SA",2009,0.112816250431573,0.0716634991090556,0.177600961712334
"CT","Female","SA",2010,0.115508920940762,0.0736202908756419,0.181231433049303
"CT","Female","SA",2011,0.118265859447188,0.0755410678718755,0.18515509384253
"CT","Female","SA",2012,0.121088599883598,0.077418955479797,0.18939094348278
"CT","Female","SA",2013,0.123978712794267,0.0792477078355791,0.193957928196663
"CT","Female","SA",2014,0.126937806208836,0.0810218525480301,0.198874823746592
"CT","Female","SA",2015,0.129967526536999,0.0827368004432002,0.204160154413292
"CT","Female","SA",2016,0.133069559484555,0.0843889140598199,0.209832154598663
"CT","Female","SA",2017,0.136245630991311,0.0859755326409708,0.215908775369129
"CT","Female","SA",2018,0.139497508191385,0.0874949554335467,0.222407734196575
"CT","Female","SA",2019,0.142827000396412,0.088946388582666,0.229346602681653
"CT","Female","SA",2020,0.146235960102236,0.0903298633383436,0.236742924617545
"CT","Female","SA",2021,0.149726284019614,0.0916461344815447,0.244614355566044
"CT","Female","SA",2022,0.15329991412953,0.0928965678879816,0.252978815110366
"CT","Female","SA",2023,0.156958838763691,0.0940830252307816,0.261854643870297
"CT","Female","WCA",2000,0.0479817597817664,0.0258658605803885,0.0890072559001073
"CT","Female","WCA",2001,0.0473491684545223,0.0261549795014549,0.0857176643250675
"CT","Female","WCA",2002,0.0467249172087826,0.026403493428613,0.0826867056084964
"CT","Female","WCA",2003,0.0461088960889465,0.0266047149554183,0.079911786392144
"CT","Female","WCA",2004,0.0455009965890671,0.0267516510274961,0.0773911370356299
"CT","Female","WCA",2005,0.0449011116337399,0.0268372628127857,0.0751235265686284
"CT","Female","WCA",2006,0.0443091355592418,0.0268548289583682,0.0731078755724298
"CT","Female","WCA",2007,0.0437249640949198,0.0267984034146363,0.0713427757437905
"CT","Female","WCA",2008,0.043148494344825,0.0266633326108836,0.0698259512940793
"CT","Female","WCA",2009,0.042579624769588,0.0264467669467019,0.0685537271596448
"CT","Female","WCA",2010,0.0420182551685342,0.0261480791211919,0.0675205914447904
"CT","Female","WCA",2011,0.0414642866620343,0.0257690999270536,0.0667189414165905
"CT","Female","WCA",2012,0.0409176216740875,0.0253141089225959,0.0661390755875781
"CT","Female","WCA",2013,0.0403781639151347,0.0247895685189798,0.0657694433006848
"CT","Female","WCA",2014,0.039845818365098,0.0242036478988783,0.0655971053544355
"CT","Female","WCA",2015,0.0393204912566437,0.0235656256691925,0.0656083167223104
"CT","Female","WCA",2016,0.0388020900586663,0.0228852730515737,0.0657891295213242
"CT","Female","WCA",2017,0.0382905234599901,0.0221723032946781,0.0661259305068216
"CT","Female","WCA",2018,0.0377857013532855,0.0214359400074335,0.066605860357165
"CT","Female","WCA",2019,0.0372875348191976,0.0206846221481513,0.0672170969783528
"CT","Female","WCA",2020,0.0367959361106837,0.0199258367397885,0.0679490117249597
"CT","Female","WCA",2021,0.0363108186375582,0.0191660554844861,0.0687922223327006
"CT","Female","WCA",2022,0.0358320969512398,0.0184107467778438,0.0697385710322296
"CT","Female","WCA",2023,0.0353596867297011,0.0176644365769351,0.0707810543617993
"CT","Male","EA",2000,0.0112627003033375,0.00671249508128491,0.0188973573293877
"CT","Male","EA",2001,0.0121603771880801,0.00731822076553948,0.0202063832308396
"CT","Male","EA",2002,0.0131296020824206,0.00797229932006001,0.0216231784485239
"CT","Male","EA",2003,0.0141760776147372,0.00867759795178198,0.0231586180479572
"CT","Male","EA",2004,0.0153059609329763,0.009437025466177,0.0248248180447798
"CT","Male","EA",2005,0.0165258999314628,0.0102535243747895,0.0266352678905419
"CT","Male","EA",2006,0.0178430723651151,0.0111300660537998,0.028604972323416
"CT","Male","EA",2007,0.019265228081201,0.0120696500003932,0.0307506027936687
