"sti","sex","region","year","prev","lwr","upr"
"CT","Female","EA",2000,0.0157904890500996,0.0069035024437277,0.0361178324298064
"CT","Female","EA",2001,0.0172881847931491,0.00791102182855054,0.0377803702125333
"CT","Female","EA",2002,0.0189279339286953,0.00906185496219659,0.0395356893598096
"CT","Female","EA",2003,0.0207232099318505,0.010374998724446,0.0413929139931029
"CT","Female","EA",2004,0.0226887642094146,0.01187137949656,0.0433631172771101
"CT","Female","EA",2005,0.0248407473090944,0.0135737564296305,0.0454599822881218
"CT","Female","EA",2006,0.0271968416251703,0.0155064297438302,0.0477007413443384
"CT","Female","EA",2007,0.0297764066910257,0.0176946357635262,0.0501075245220346
"CT","Female","EA",2008,0.0326006382523767,0.0201634521849912,0.0527093081438422
"CT","Female","EA",2009,0.0356927424282744,0.0229359625293829,0.0555447307004918
"CT","Female","EA",2010,0.0390781263909232,0.0260303561046249,0.0586661187456304
"CT","Female","EA",2011,0.0427846071310917,0.0294556356863509,0.0621450722317999
"CT","Female","EA",2012,0.0468426400244982,0.0332058423879811,0.0660797247311795
"CT","Female","EA",2013,0.0512855690772528,0.037253516575468,0.0706029883178786
"CT","Female","EA",2014,0.0561499009065691,0.0415448284221807,0.0758893824227289
"CT","Female","EA",2015,0.0614756047079905,0.0460009485412118,0.0821559140422357
"CT","Female","EA",2016,0.0673064406738955,0.0505301392037491,0.0896525722583505
"CT","Female","EA",2017,0.0736903195618309,0.0550491540155815,0.0986438991521603
"CT","Female","EA",2018,0.0806796963671689,0.0595034632988365,0.109392177278963
"CT","Female","EA",2019,0.0883320013348146,0.063874673099868,0.122153931772213
"CT","Female","EA",2020,0.0967101118514967,0.0681738431786691,0.137191117564213
"CT","Female","EA",2021,0.105882869096081,0.0724288204618886,0.154788962411958
"CT","Female","EA",2022,0.115925643693113,0.0766733685442517,0.175272785333627
"CT","Female","EA",2023,0.126920955017455,0.0809407472452827,0.199021251604291
"CT","Female","EA",2024,0.138959149238692,0.0852609636762983,0.226476975212853
"CT","Female","SA",2000,0.0837849061947745,0.0334563628997302,0.209822882633897
"CT","Female","SA",2001,0.0866312938873624,0.0363530533897095,0.206447062373115
"CT","Female","SA",2002,0.0895743806545747,0.0394860072083007,0.203200329355254
"CT","Female","SA",2003,0.0926174516114563,0.0428701534788042,0.200092410381539
