"sti","sex","region","year","prev","lwr","upr"
"TV","Female","Southern",2010,0.136673962999836,0.0898483647178005,0.207903307096916
"TV","Female","Southern",2011,0.129206980875754,0.0872729546578074,0.19129000470404
"TV","Female","Southern",2012,0.122147946401814,0.0842840788735058,0.177021817282628
"TV","Female","Southern",2013,0.11547457195465,0.0808458313156418,0.164935860651232
"TV","Female","Southern",2014,0.109165787562612,0.0769568226738133,0.15485526507087
"TV","Female","Southern",2015,0.10320167438114,0.0726638416363952,0.146573389944968
"TV","Female","Southern",2016,0.0975634018026221,0.0680623605897648,0.139851414038838
"TV","Female","Southern",2017,0.0922331680021601,0.0632803745493036,0.134432789633485
"TV","Female","Southern",2018,0.0871941437315284,0.0584530798070386,0.130067033699035
"TV","Female","Southern",2019,0.0824304191838708,0.0537006446739413,0.126530585397718
"TV","Female","Southern",2020,0.0779269537613654,0.0491162232134332,0.123637562606099
"TV","Female","Southern",2021,0.0736695285872597,0.0447637981791166,0.121240816531091
"TV","Female","Southern",2022,0.0696447016123422,0.0406818292485272,0.119227295140564
"TV","Female","Southern",2023,0.0658397651741047,0.0368889537287207,0.117511456412119
"TV","Female","Western and Central",2005,0.220835736084304,0.111039008923492,0.439200807037993
"TV","Female","Western and Central",2006,0.21039067081139,0.112132451801969,0.394749545320202
"TV","Female","Western and Central",2007,0.20043963513029,0.113060340340785,0.355350489924809
"TV","Female","Western and Central",2008,0.190959262481654,0.113760148651879,0.320546697236889
"TV","Female","Western and Central",2009,0.181927291495188,0.114144392272466,0.289962027322116
"TV","Female","Western and Central",2010,0.173322513716531,0.114090925720643,0.263304847175778
"TV","Female","Western and Central",2011,0.165124723806552,0.113432898566643,0.240372720407658
"TV","Female","Western and Central",2012,0.157314672096113,0.111955901577904,0.221050482448098
"TV","Female","Western and Central",2013,0.149874019384888,0.109420549931225,0.205283392385619
"TV","Female","Western and Central",2014,0.142785293878109,0.105634995608307,0.193000814081112
"TV","Female","Western and Central",2015,0.136031850160107,0.100570130880333,0.183997615355598
"TV","Female","Western and Central",2016,0.12959783010832,0.0944325098035407,0.177858214334521
"TV","Female","Western and Central",2017,0.12346812565599,0.0876044189397631,0.174013802471373
"TV","Female","Western and Central",2018,0.117628343316103,0.080497600590421,0.171886205921738
"TV","Female","Western and Central",2019,0.112064770383267,0.0734435619069101,0.170995420632954
"TV","Female","Western and Central",2020,0.106764342734182,0.0666633287346343,0.170987934383479
"TV","Female","Western and Central",2021,0.101714614151067,0.0602841418012225,0.171618313254159
"TV","Female","Western and Central",2022,0.0969037270960316,0.0543674838019437,0.17271964174966
"TV","Female","Western and Central",2023,0.0923203848677598,0.048932919615554,0.174178314498572
