"sti","sex","region","year","prev","lwr","upr"
"CT","Female","Eastern",2005,0.0148896903937183,0.0100224954493867,0.0221205268827887
"CT","Female","Eastern",2006,0.0168951263875289,0.0116691509214656,0.024461530883579
"CT","Female","Eastern",2007,0.019170666958327,0.0135738526895196,0.0270751775515325
"CT","Female","Eastern",2008,0.0217526914683735,0.0157715677306057,0.0300020641067923
"CT","Female","Eastern",2009,0.0246824790784193,0.0182994243840376,0.0332920184084054
"CT","Female","Eastern",2010,0.0280068686830024,0.0211955385172591,0.0370070660289302
"CT","Female","Eastern",2011,0.0317790077299308,0.0244972137483827,0.041225314138661
"CT","Female","Eastern",2012,0.0360592018954237,0.028238571047787,0.0460457449895229
"CT","Female","Eastern",2013,0.0409158791987794,0.0324480309783086,0.0515935519085348
"CT","Female","Eastern",2014,0.0464266839699958,0.0371466295785233,0.0580251023822644
"CT","Female","Eastern",2015,0.0526797181597449,0.0423485691408886,0.0655312035728421
"CT","Female","Eastern",2016,0.0597749498366856,0.0480650007662187,0.0743377628423861
"CT","Female","Eastern",2017,0.0678258113899442,0.0543104235952884,0.0847045628843776
"CT","Female","Eastern",2018,0.0769610129874326,0.0611092587621289,0.0969247155019071
"CT","Female","Eastern",2019,0.0873266002819968,0.068499976337883,0.111327558409596
"CT","Female","Eastern",2020,0.0990882892622129,0.0765359341779504,0.128286002834739
"CT","Female","Eastern",2021,0.112434115575391,0.0852840006262579,0.148227454767503
"CT","Female","Eastern",2022,0.127577440677857,0.0948225760591043,0.171646922561639
"CT","Female","Eastern",2023,0.144760362872233,0.105240069198464,0.199121521094614
"CT","Female","Southern",2005,0.0719719947092146,0.0483777247119259,0.107073411436116
"CT","Female","Southern",2006,0.0758052533195829,0.052245603920263,0.109988898580181
"CT","Female","Southern",2007,0.0798426728905211,0.056371894295301,0.113085651883693
"CT","Female","Southern",2008,0.0840951271203777,0.0607570790432589,0.116397801157578
"CT","Female","Southern",2009,0.0885740688452335,0.065394846641842,0.119969173026249
"CT","Female","Southern",2010,0.0932915608840206,0.0702696314808941,0.123855997943341
"CT","Female","Southern",2011,0.0982603085264642,0.0753539206787864,0.128129872271318
"CT","Female","Southern",2012,0.103493693751347,0.080605901212921,0.132880403110989
"CT","Female","Southern",2013,0.10900581126725,0.0859685570327151,0.138216428193736
"CT","Female","Southern",2014,0.114811506472845,0.0913717948226095,0.144264234320396
"CT","Female","Southern",2015,0.120926415438957,0.0967389574675569,0.151161417630735
"CT","Female","Southern",2016,0.127367007020102,0.101997456540953,0.159046656920757
"CT","Female","Southern",2017,0.134150627208888,0.107090512370346,0.168048414207806
"CT","Female","Southern",2018,0.141295545852764,0.111985270213698,0.178277297002838
"CT","Female","Southern",2019,0.148821005858911,0.116674076856143,0.189825301229215
"CT","Female","Southern",2020,0.156747275019814,0.121169554068521,0.202771301875413
"CT","Female","Southern",2021,0.165095700599084,0.125496883025886,0.217189381115387
"CT","Female","Southern",2022,0.173888766824539,0.129686637016665,0.233156660727298
"CT","Female","Southern",2023,0.183150155443398,0.133769777678281,0.250759028093885
"CT","Female","Western and Central",2005,0.0243810924482903,0.0100162721396424,0.0593471963106327
"CT","Female","Western and Central",2006,0.0251171672207339,0.0110237865572073,0.0572282569079538
"CT","Female","Western and Central",2007,0.0258754643801266,0.0121182030000666,0.0552507378266824
"CT","Female","Western and Central",2008,0.0266566548290725,0.0133009750477301,0.0534229441169864
"CT","Female","Western and Central",2009,0.0274614297249895,0.0145702774720408,0.0517581167543072
"CT","Female","Western and Central",2010,0.0282905010916097,0.0159189825017765,0.0502766085662227
"CT","Female","Western and Central",2011,0.0291446024489416,0.0173316472644321,0.0490090664174782
"CT","Female","Western and Central",2012,0.0300244894622517,0.0187802968102033,0.0480008370783096
"CT","Female","Western and Central",2013,0.0309309406106378,0.0202193137416174,0.0473172877816116
"CT","Female","Western and Central",2014,0.0318647578757882,0.0215813764528204,0.0470481017141012
"CT","Female","Western and Central",2015,0.0328267674515336,0.022779544621645,0.047305452291313
"CT","Female","Western and Central",2016,0.0338178204748217,0.0237227356781661,0.0482088152556475
"CT","Female","Western and Central",2017,0.0348387937787594,0.0243448782234449,0.0498561356856594
"CT","Female","Western and Central",2018,0.03589059066839,0.0246302808662943,0.0522988148417217
"CT","Female","Western and Central",2019,0.0369741417198915,0.0246134451453606,0.0555422919403993
"CT","Female","Western and Central",2020,0.0380904056039027,0.0243560879977279,0.0595694595620269
"CT","Female","Western and Central",2021,0.0392403699337062,0.0239228955057953,0.0643653955751758
"CT","Female","Western and Central",2022,0.0404250521390181,0.0233685865205861,0.0699308380933834
"CT","Female","Western and Central",2023,0.0416455003661578,0.0227348584207069,0.0762858368701346
"CT","Male","Eastern",2005,0.00772251012236989,0.00510567642742881,0.0116805605364495
"CT","Male","Eastern",2006,0.00876262575623833,0.00593723706490604,0.0129325491477755
"CT","Male","Eastern",2007,0.00994283062465291,0.0068970767433435,0.0143335915358557
"CT","Male","Eastern",2008,0.0112819928159268,0.00800207888562383,0.0159062868184535
"CT","Male","Eastern",2009,0.0128015216897116,0.00927012079324954,0.0176781900934337
"CT","Male","Eastern",2010,0.0145257101512075,0.0107195985771244,0.0196832235721175
"CT","Male","Eastern",2011,0.016482123024989,0.0123687564429055,0.0219634351007607
"CT","Male","Eastern",2012,0.0187020377374314,0.0142348790239176,0.0245710704632351
"CT","Male","Eastern",2013,0.0212209443529827,0.0163335211265157,0.0275708143849847
"CT","Male","Eastern",2014,0.0240791129584278,0.0186780833731558,0.0310419259450369
"CT","Male","Eastern",2015,0.0273222374659887,0.0212800989113901,0.0350799431551663
"CT","Male","Eastern",2016,0.0310021661278265,0.02415044356485,0.0397977909613322
"CT","Male","Eastern",2017,0.0351777304407734,0.0273012940285309,0.0453265225329799
"CT","Male","Eastern",2018,0.0399156856931039,0.0307482566174842,0.0518163349607502
"CT","Male","Eastern",2019,0.045291778189987,0.0345120079832562,0.0594385922895653
"CT","Male","Eastern",2020,0.0513919562194916,0.0386191105254054,0.0683892800257189
"CT","Male","Eastern",2021,0.0583137441190161,0.0431021054761125,0.0788938896514617
"CT","Male","Eastern",2022,0.0661678014095205,0.0479992280677224,0.0912135073754215
"CT","Male","Eastern",2023,0.0750796919236406,0.053354073320248,0.105651917249391
"CT","Male","Southern",2005,0.0462006264082599,0.0306848322950548,0.0695619861953622
"CT","Male","Southern",2006,0.0486612911390264,0.03311320181465,0.0715098850474033
"CT","Male","Southern",2007,0.0512530119049152,0.0356990943596374,0.0735836938288106
"CT","Male","Southern",2008,0.0539827688052985,0.0384419162600673,0.0758062971723774
"CT","Male","Southern",2009,0.056857913702567,0.041336983360297,0.0782065377734744
"CT","Male","Southern",2010,0.0598861900223844,0.044374254760564,0.0808206419408846
"CT","Male","Southern",2011,0.0630757536085118,0.0475370572708369,0.0836936680917028
"CT","Male","Southern",2012,0.0664351946883675,0.0508011272615269,0.0868806526784271
"CT","Male","Southern",2013,0.069973561008484,0.0541345053221832,0.0904469194105969
"CT","Male","Southern",2014,0.0737003822021664,0.0574989373203308,0.0944668995617215
