"sti","sex","region","year","prev","lwr","upr"
"CT","Female","Eastern",2010,0.0336875453216135,0.0249115909887545,0.0455551277438706
"CT","Female","Eastern",2011,0.0381345202876992,0.0287790840156958,0.0505311995607578
"CT","Female","Eastern",2012,0.0431685248565711,0.0331532732083814,0.0562092776354066
"CT","Female","Eastern",2013,0.0488670507517438,0.0380620252708491,0.0627394005489879
"CT","Female","Eastern",2014,0.0553178191079652,0.0435222797579919,0.0703102210609647
"CT","Female","Eastern",2015,0.0626201308199957,0.0495405048273265,0.0791530243299094
"CT","Female","Eastern",2016,0.0708863951462025,0.056117500468909,0.0895421388129628
"CT","Female","Eastern",2017,0.0802438600977663,0.0632568546596996,0.101792558577721
"CT","Female","Eastern",2018,0.0908365712505109,0.0709737611405652,0.116258213513685
"CT","Female","Eastern",2019,0.102827589132627,0.0793005049432053,0.133334751076316
"CT","Female","Eastern",2020,0.116401499321992,0.0882873512383259,0.153468292505823
"CT","Female","Eastern",2021,0.131767253892647,0.0980003075262402,0.177168925656283
"CT","Female","Eastern",2022,0.149161387950687,0.108518035784323,0.205026929344677
"CT","Female","Eastern",2023,0.168851660773792,0.119929397944168,0.237730563438172
"CT","Female","Southern",2005,0.0753950948443324,0.0490606226237272,0.115865230047788
"CT","Female","Southern",2006,0.0799432105120501,0.0534575724226611,0.119551199527811
"CT","Female","Southern",2007,0.0847656856214483,0.0581929887491959,0.123472287870306
"CT","Female","Southern",2008,0.0898790705658632,0.0632738232425636,0.127671237674623
"CT","Female","Southern",2009,0.0953009141206,0.068699313871699,0.132203128683116
"CT","Female","Southern",2010,0.101049823669088,0.0744577754074049,0.137139026887153
"CT","Female","Southern",2011,0.107145529062103,0.0805229195173272,0.142570146075337
"CT","Female","Southern",2012,0.113608950329221,0.0868503463260325,0.148611884015466
"CT","Female","Southern",2013,0.120462269474878,0.0933755620605444,0.155406383070864
"CT","Female","Southern",2014,0.12772900660544,0.100015602291027,0.163121540586634
"CT","Female","Southern",2015,0.135434100648542,0.106676291940787,0.171944443182004
"CT","Female","Southern",2016,0.143603994941728,0.113265288487887,0.182069084346431
"CT","Female","Southern",2017,0.152266727984107,0.119707429198154,0.193681850878339
"CT","Female","Southern",2018,0.161452029662505,0.125956205230037,0.206950962316912
"CT","Female","Southern",2019,0.171191423282329,0.131996673851274,0.22202455978891
"CT","Female","Southern",2020,0.181518333753319,0.137840092614607,0.239037168820719
"CT","Female","Southern",2021,0.192468202301479,0.143514501012453,0.258120319799242
"CT","Female","Southern",2022,0.204078608100851,0.149055661686356,0.279412924092859
"CT","Female","Southern",2023,0.216389397242583,0.154500609317486,0.303069168761582
"CT","Female","Western and Central",2005,0.0275059339897633,0.0105502182581212,0.0717119197099862
"CT","Female","Western and Central",2006,0.0284293707400674,0.0117094325502488,0.0690237650037984
"CT","Female","Western and Central",2007,0.0293838093618996,0.0129795850270533,0.0665204820352004
"CT","Female","Western and Central",2008,0.0303702906585829,0.0143642269968744,0.0642119172084585
"CT","Female","Western and Central",2009,0.0313898903755744,0.0158631265579664,0.0621141875272852
"CT","Female","Western and Central",2010,0.0324437203735527,0.0174697444468436,0.0602524550304716
"CT","Female","Western and Central",2011,0.0335329298408871,0.0191674266588964,0.0586650155873664
"CT","Female","Western and Central",2012,0.0346587065468142,0.020923989479818,0.0574090299871739
"CT","Female","Western and Central",2013,0.0358222781366843,0.0226849895140501,0.0565676087311918
"CT","Female","Western and Central",2014,0.037024913470694,0.0243679882390676,0.0562559454667905
"CT","Female","Western and Central",2015,0.0382679240075619,0.0258642008370567,0.0566201143068134
"CT","Female","Western and Central",2016,0.0395526652346577,0.0270570929877056,0.0578189729353315
"CT","Female","Western and Central",2017,0.0408805381461447,0.0278593058773823,0.0599877974876316
"CT","Female","Western and Central",2018,0.0422529907707459,0.0282463095863826,0.0632052560216018
"CT","Female","Western and Central",2019,0.0436715197508011,0.0282579540796048,0.0674925591559773
"CT","Female","Western and Central",2020,0.0451376719743369,0.0279699712437158,0.0728427431515717
"CT","Female","Western and Central",2021,0.0466530462619283,0.0274628973192951,0.0792526258323235
"CT","Female","Western and Central",2022,0.0482192951101925,0.0268051938065808,0.0867406681593554
"CT","Female","Western and Central",2023,0.0498381264938162,0.0260490902748762,0.0953522302008847
"CT","Male","Eastern",2005,0.0094781476879642,0.00408218877542428,0.0220066460756764
"CT","Male","Eastern",2006,0.010662146737908,0.00484344488828294,0.0234711812940611
"CT","Male","Eastern",2007,0.0119940495551721,0.00574320410129236,0.025048252194198
"CT","Male","Eastern",2008,0.0134923321042334,0.00680506671360609,0.0267511008006651
"CT","Male","Eastern",2009,0.0151777783452984,0.008055817414117,0.0285960993971039
"CT","Male","Eastern",2010,0.0170737685464124,0.00952534621111188,0.030603987079902
"CT","Male","Eastern",2011,0.0192066036111776,0.0112461637783746,0.0328017295094215
"CT","Male","Eastern",2012,0.0216058699211084,0.0132522079110219,0.0352253464616719
"CT","Male","Eastern",2013,0.0243048497536643,0.0155764758471987,0.0379242215853615
"CT","Male","Eastern",2014,0.0273409829692195,0.0182468484618163,0.040967586884247
"CT","Male","Eastern",2015,0.0307563863714257,0.0212794755206123,0.0444538824141658
"CT","Male","Eastern",2016,0.03459843794546,0.0246697705675634,0.0485230255785098
"CT","Male","Eastern",2017,0.0389204340786267,0.0283833151114485,0.0533693891259983
"CT","Male","Eastern",2018,0.0437823288801828,0.032353016552438,0.0592492610098838
"CT","Male","Eastern",2019,0.049251565856126,0.0364909243243369,0.0664745216569516
"CT","Male","Eastern",2020,0.0554040134758173,0.0407150793395035,0.0753923302870807
"CT","Male","Eastern",2021,0.0623250176084857,0.044975804646299,0.0863666109021507
"CT","Male","Eastern",2022,0.0701105854288609,0.0492636230769001,0.0997793885663779
"CT","Male","Eastern",2023,0.0788687172149045,0.053599003606702,0.116052055757745
"CT","Male","Southern",2005,0.0240470697647892,0.0108474674879214,0.0533084394967333
"CT","Male","Southern",2006,0.0269390054678367,0.0128988396081932,0.0562616512523476
"CT","Male","Southern",2007,0.0301787295788842,0.0153274055458391,0.0594200836059084
"CT","Male","Southern",2008,0.0338080676394234,0.0181968200972502,0.0628123722388481
"CT","Male","Southern",2009,0.0378738751916041,0.0215779461907165,0.0664766891784325
"CT","Male","Southern",2010,0.0424286426934534,0.025547013799135,0.0704657591279686
"CT","Male","Southern",2011,0.0475311731820832,0.0301811270519801,0.0748551377877376
"CT","Male","Southern",2012,0.0532473414336625,0.0355489581798925,0.0797570312864117
"CT","Male","Southern",2013,0.0596509444210771,0.0416932687245563,0.0853431568014889
"CT","Male","Southern",2014,0.0668246540488675,0.0486015199474246,0.0918805501058707
"CT","Male","Southern",2015,0.0748610844654619,0.0561657582061601,0.0997793343548306
"CT","Male","Southern",2016,0.0838639877319349,0.0641525847953357,0.109631879381631
"CT","Male","Southern",2017,0.0939495932836368,0.0722349606278196,0.122191886054153
"CT","Male","Southern",2018,0.105248108477433,0.0801166749258756,0.138262906546311
"CT","Male","Southern",2019,0.117905399596943,0.0876602586542938,0.158585925566783
"CT","Male","Southern",2020,0.132084875017926,0.0948948273199973,0.183850002167869
"CT","Male","Southern",2021,0.147969594845878,0.101933507700912,0.214796895473239
"CT","Male","Southern",2022,0.165764634261735,0.108901237559028,0.252319574945443
"CT","Male","Southern",2023,0.185699731086964,0.115904687037215,0.297523689570021
"CT","Male","Western and Central",2005,0.0446545195011383,0.0110010014235645,0.181258599567696
"CT","Male","Western and Central",2006,0.0383570846547766,0.0112381757643368,0.130916794154672
"CT","Male","Western and Central",2007,0.0329477499623794,0.0112353393359719,0.0966196209230532
"CT","Male","Western and Central",2008,0.02830127047855,0.0108796562744176,0.073620148513646
"CT","Male","Western and Central",2009,0.0243100640139191,0.0100712816439672,0.058679643093374
"CT","Male","Western and Central",2010,0.020881720232622,0.00880794652062697,0.0495060044758829
"CT","Male","Western and Central",2011,0.0179368610310459,0.00725290124032512,0.0443589362362019
"CT","Male","Western and Central",2012,0.015407302658161,0.00566625696203695,0.0418944952180279
"CT","Male","Western and Central",2013,0.013234477024118,0.00425526441829187,0.0411611041957803
"CT","Male","Western and Central",2014,0.0113680756449042,0.00310964966573625,0.0415587470486541
"CT","Male","Western and Central",2015,0.00976488482565311,0.00223115611914115,0.0427370253655648
"CT","Male","Western and Central",2016,0.00838778511304264,0.00158108466035489,0.0444978949367505
"CT","Male","Western and Central",2017,0.00720489185061884,0.00111083672184072,0.0467309601478561
"CT","Male","Western and Central",2018,0.00618881693790597,0.000775706773149882,0.0493762029888982
"CT","Male","Western and Central",2019,0.00531603470045452,0.000539281803618966,0.0524034461144254
"CT","Male","Western and Central",2020,0.00456633718850936,0.000373674734865247,0.0558010306120453
"CT","Male","Western and Central",2021,0.00392236629256404,0.000258269216335997,0.0595694583787615
"CT","Male","Western and Central",2022,0.00336921184264643,0.000178154281869094,0.0637177412831983
"CT","Male","Western and Central",2023,0.00289406638593369,0.000122699457670845,0.0682612654137385
"NG","Female","Eastern",2005,0.0151142823459701,0.00873020929259492,0.0261667874362956
"NG","Female","Eastern",2006,0.0157478847853892,0.0094109481648937,0.0263518479613998
"NG","Female","Eastern",2007,0.016408048330526,0.0101300651424437,0.0265767343280807
"NG","Female","Eastern",2008,0.0170958864435344,0.0108849105124366,0.0268508714845464
"NG","Female","Eastern",2009,0.0178125592637655,0.0116708827648908,0.0271862269476005
"NG","Female","Eastern",2010,0.0185592755645119,0.0124809126542073,0.0275978783781791
"NG","Female","Eastern",2011,0.0193372947917802,0.013305010752841,0.0281045221841979
"NG","Female","Eastern",2012,0.0201479291885305,0.0141300738221207,0.0287287282215425
"NG","Female","Eastern",2013,0.0209925460079656,0.0149402360431136,0.0294966549808748
"NG","Female","Eastern",2014,0.021872569819603,0.0157180467799758,0.0304369440561078
"NG","Female","Eastern",2015,0.0227894849120196,0.0164465260104742,0.0315787432692112
"NG","Female","Eastern",2016,0.0237448377963205,0.0171116703703157,0.0329492860586917
"NG","Female","Eastern",2017,0.024740239814556,0.0177045354415048,0.03457190210407
"NG","Female","Eastern",2018,0.025777369857485,0.0182220610568313,0.0364652930696043
"NG","Female","Eastern",2019,0.0268579771962692,0.0186664360373018,0.0386442777632439
