"sti","sex","region","year","prev","lwr","upr"
"CT","Female","Western and Central",2008,0.0307198152642285,0.0196267733948384,0.0480826384899572
"CT","Female","Western and Central",2009,0.0317474976626334,0.0208792796400572,0.0482729110014521
"CT","Female","Western and Central",2010,0.0328095595357489,0.0221164041323051,0.0486727946591223
"CT","Female","Western and Central",2011,0.0339071509940403,0.0233064979054163,0.0493293712851414
"CT","Female","Western and Central",2012,0.0350414606230832,0.0244140835602883,0.0502949029221963
"CT","Female","Western and Central",2013,0.0362137167706869,0.0254042891923497,0.0516225143092157
"CT","Female","Western and Central",2014,0.0374251888770765,0.026248768335005,0.0533603994141307
"CT","Female","Western and Central",2015,0.0386771888495743,0.0269309255226597,0.0555467332916931
"CT","Female","Western and Central",2016,0.0399710724832683,0.0274480211782248,0.0582077165085465
"CT","Female","Western and Central",2017,0.041308240929208,0.0278093892508895,0.0613595197388563
"CT","Female","Western and Central",2018,0.042690142211715,0.0280321813448927,0.0650127159079787
"CT","Female","Western and Central",2019,0.0441182727964542,0.0281368365350618,0.0691770019034257
"CT","Female","Western and Central",2020,0.0455941792109611,0.0281437162439295,0.0738647717985586
"CT","Female","Western and Central",2021,0.0471194597193821,0.0280712220166384,0.0790932251873641
"CT","Female","Western and Central",2022,0.0486957660532404,0.0279350658176926,0.0848853425650451
"CT","Female","Western and Central",2023,0.0503248052001011,0.0277482257558893,0.0912701965418673
"CT","Male","Eastern",2000,0.00956510185761061,0.00596123102288917,0.0153476980165959
"CT","Male","Eastern",2001,0.0104151363717984,0.00664348945191714,0.0163280255697334
"CT","Male","Eastern",2002,0.0113407120235576,0.00739935818184194,0.0173814736414405
"CT","Male","Eastern",2003,0.0123485420267287,0.00823541300403873,0.0185159493653936
"CT","Male","Eastern",2004,0.0134459361871752,0.00915836145792834,0.0197407801362846
"CT","Male","Eastern",2005,0.0146408539209127,0.010174869188601,0.0210670623435287
"CT","Male","Eastern",2006,0.0159419619838713,0.0112913225824655,0.0225080941616056
"CT","Male","Eastern",2007,0.0173586973320033,0.012513522751735,0.0240798997246653
"CT","Male","Eastern",2008,0.0189013355676642,0.0138463181119203,0.0258018401248403
"CT","Male","Eastern",2009,0.0205810654687082,0.0152932051289079,0.0276972846605307
"CT","Male","Eastern",2010,0.0224100701408581,0.0168559601865317,0.0297942827439435
"CT","Male","Eastern",2011,0.0244016153819515,0.018534403832138,0.0321261389706111
"CT","Male","Eastern",2012,0.0265701458989673,0.0203264233724515,0.0347317695866367
"CT","Male","Eastern",2013,0.0289313900756988,0.0222283607622303,0.0376557381205767
"CT","Male","Eastern",2014,0.0315024740509527,0.0242357854665897,0.0409479557697452
"CT","Male","Eastern",2015,0.0343020459346862,0.026344530466855,0.0446631742701083
"CT","Male","Eastern",2016,0.0373504110630238,0.0285517438810421,0.0488605253811885
"CT","Male","Eastern",2017,0.0406696792731588,0.0308566862554694,0.0536033843196117
"CT","Male","Eastern",2018,0.0442839252663288,0.0332611102772568,0.0589597286634995
"CT","Male","Eastern",2019,0.048219363221978,0.035769227073815,0.0650029978208599
"CT","Male","Eastern",2020,0.0525045369295872,0.0383873898598635,0.0718133326661191
"CT","Male","Eastern",2021,0.0571705268171997,0.0411236610739778,0.0794790408051575
"CT","Male","Eastern",2022,0.0622511753782236,0.0439873927572337,0.0880981707044476
"CT","Male","Eastern",2023,0.0677833326315353,0.0469888893754297,0.0977801400226295
"CT","Male","Southern",2000,0.0641393689444247,0.0386929364667271,0.106320662742323
"CT","Male","Southern",2001,0.0658866159288178,0.0407701369473515,0.106476124035525
"CT","Male","Southern",2002,0.0676814603884388,0.0429363137380118,0.106687782008086
"CT","Male","Southern",2003,0.0695251989457277,0.045189750316346,0.106965700288336
"CT","Male","Southern",2004,0.0714191635449508,0.0475269458446514,0.1073222112385
"CT","Male","Southern",2005,0.0733647224144169,0.049942092336818,0.107772466933198
"CT","Male","Southern",2006,0.0753632810549064,0.0524264457699547,0.108335097829878
"CT","Male","Southern",2007,0.0774162832550254,0.0549676039040156,0.109032966463079
"CT","Male","Southern",2008,0.0795252121342208,0.0575487405035073,0.109893966569214
"CT","Male","Southern",2009,0.0816915912142072,0.0601479095794165,0.110951754130337
"CT","Male","Southern",2010,0.0839169855195826,0.0627376277346649,0.112246202366412
"CT","Male","Southern",2011,0.0862030027084247,0.0652850521135166,0.113823263295063
"CT","Male","Southern",2012,0.0885512942336879,0.0677531394317282,0.115733850508323
"CT","Male","Southern",2013,0.0909635565362368,0.0701030899897057,0.118031439397838
"CT","Male","Southern",2014,0.093441532270381,0.0722980353511627,0.120768426287482
"CT","Male","Southern",2015,0.0959870115627943,0.0743073375550471,0.12399187875532
"CT","Male","Southern",2016,0.0986018333057289,0.0761103224353905,0.127739854728693
"CT","Male","Southern",2017,0.101287886485459,0.0776982285369867,0.132039509032147
"CT","Male","Southern",2018,0.104047111546913,0.0790738080779878,0.136907551114505
"CT","Male","Southern",2019,0.106881501795477,0.0802489821586445,0.142352651943586
"CT","Male","Southern",2020,0.109793104836994,0.0812415817459607,0.148378768737432
"CT","Male","Southern",2021,0.112784024056979,0.0820722030756059,0.154988359100913
"CT","Male","Southern",2022,0.11585642014014,0.0827617868325035,0.162184875428728
"CT","Male","Southern",2023,0.119012512631287,0.083330073107166,0.16997438781311
"CT","Male","Western and Central",2000,0.0156547851710267,0.00597858954383426,0.0409916581418008
"CT","Male","Western and Central",2001,0.0161784910277416,0.00639273878454188,0.0409438866120466
"CT","Male","Western and Central",2002,0.0167197166281872,0.00682516696147376,0.0409585473446818
"CT","Male","Western and Central",2003,0.017279048067433,0.00727449728811661,0.0410427676706112
"CT","Male","Western and Central",2004,0.0178570910474236,0.00773881619190186,0.0412047130683446
"CT","Male","Western and Central",2005,0.0184544715328955,0.00821561437446233,0.0414536885539661
"CT","Male","Western and Central",2006,0.0190718364292366,0.00870174596979979,0.0418002256151735
"CT","Male","Western and Central",2007,0.0197098542830226,0.00919341715326992,0.0422561436494601
"CT","Male","Western and Central",2008,0.0203692160059876,0.00968621661328639,0.0428345738344798
"CT","Male","Western and Central",2009,0.0210506356232154,0.0101751992480535,0.0435499344375153
"CT","Male","Western and Central",2010,0.0217548510463597,0.0106550302532444,0.0444178507991745
"CT","Male","Western and Central",2011,0.022482624872731,0.0111201888934818,0.0454550211340588
"CT","Male","Western and Central",2012,0.0232347452111156,0.0115652203229055,0.0466790402562635
"CT","Male","Western and Central",2013,0.0240120265352221,0.0119850120477889,0.0481082051506644
"CT","Male","Western and Central",2014,0.024815310565677,0.0123750625489406,0.0497613354304798
"CT","Male","Western and Central",2015,0.0256454671815273,0.0127317068655748,0.0516576444857617
"CT","Male","Western and Central",2016,0.0265033953622353,0.0130522695754851,0.0538166915466003
"CT","Male","Western and Central",2017,0.0273900241611868,0.0133351285694779,0.0562584319784904
"CT","Male","Western and Central",2018,0.0283063137117661,0.0135796894254354,0.0590033667815806
"CT","Male","Western and Central",2019,0.0292532562670874,0.0137862850123563,0.0620727775075667
"CT","Male","Western and Central",2020,0.03023187727451,0.0139560242941043,0.0654890235414061
"CT","Male","Western and Central",2021,0.0312432364860977,0.0140906168004873,0.0692758762762233
"CT","Male","Western and Central",2022,0.0322884291062289,0.0141921960192785,0.0734588680097
"CT","Male","Western and Central",2023,0.0333685869775965,0.0142631585144569,0.0780656399319154
"NG","Female","Eastern",2000,0.0226889301552829,0.0126327219397652,0.0407503271302804
"NG","Female","Eastern",2001,0.0228188365303285,0.0131072717921744,0.0397259863725976
"NG","Female","Eastern",2002,0.0229494866895086,0.0135871542113509,0.0387630059333496
"NG","Female","Eastern",2003,0.0230808848913889,0.0140692953767078,0.0378645293247231
"NG","Female","Eastern",2004,0.0232130354189177,0.0145497441100045,0.0370346728633817
"NG","Female","Eastern",2005,0.0233459425795657,0.0150235001154101,0.0362786987547142
"NG","Female","Eastern",2006,0.0234796107054658,0.01548435050386,0.0356031800457368
"NG","Female","Eastern",2007,0.023614044153555,0.0159247547998198,0.0350161172523895
"NG","Female","Eastern",2008,0.023749247305716,0.0163358453220592,0.0345269397737516
"NG","Female","Eastern",2009,0.0238852245689203,0.0167076370130897,0.0341462980229213
"NG","Female","Eastern",2010,0.0240219803753714,0.0170295495502145,0.0338855434463009
"NG","Female","Eastern",2011,0.0241595191826499,0.0172913025819601,0.0337558355925007
"NG","Female","Eastern",2012,0.0242978454738581,0.0174841235606946,0.0337669367653469
"NG","Female","Eastern",2013,0.0244369637577668,0.0176020249243838,0.0339259375136532
"NG","Female","Eastern",2014,0.0245768785689618,0.0176427643780455,0.0342362992131289
"NG","Female","Eastern",2015,0.0247175944679919,0.0176081368722713,0.0346975651493385
"NG","Female","Eastern",2016,0.0248591160415174,0.017503494840903,0.0353058435462563
"NG","Female","Eastern",2017,0.0250014479024597,0.0173367063543517,0.0360548528909303
"NG","Female","Eastern",2018,0.0251445946901519,0.0171169309253874,0.0369371498248132
"NG","Female","Eastern",2019,0.0252885610704895,0.016853547730159,0.0379452048467805
"NG","Female","Eastern",2020,0.025433351736083,0.0165554048152681,0.0390721572652066
"NG","Female","Eastern",2021,0.0255789714064104,0.0162304007987713,0.0403122378998487
"NG","Female","Eastern",2022,0.0257254248279716,0.0158853254817577,0.04166093312596
"NG","Female","Eastern",2023,0.0258727167744423,0.0155258665325748,0.0431149831080955
"NG","Female","Southern",2000,0.0288087782416345,0.0153346061412614,0.0541224010665985
"NG","Female","Southern",2001,0.0290969344393301,0.0160096209285006,0.052882675832723
"NG","Female","Southern",2002,0.029387972883318,0.016700172030397,0.0517152127905417
"NG","Female","Southern",2003,0.0296819224029057,0.0174030539368297,0.0506242479469445
"NG","Female","Southern",2004,0.0299788121157626,0.0181139648138267,0.0496152656311985
"NG","Female","Southern",2005,0.0302786714308038,0.0188272538063681,0.0486952559860047
"NG","Female","Southern",2006,0.0305815300511033,0.0195356493336843,0.0478729917952594
"NG","Female","Southern",2007,0.0308874179768365,0.0202300033822174,0.0471592896575794
"NG","Female","Southern",2008,0.0311963655082517,0.0208991194205626,0.0465671878962944
"NG","Female","Southern",2009,0.0315084032486717,0.0215297747624288,0.0461119303957319
"NG","Female","Southern",2010,0.0318235621075252,0.0221070885224086,0.0458106052357352
"NG","Female","Southern",2011,0.0321418733034086,0.0226153892097637,0.0456812840968641
"NG","Female","Southern",2012,0.0324633683671784,0.0230396482370144,0.0457415961781057
"NG","Female","Southern",2013,0.0327880791450745,0.0233673320681359,0.0460068839219193
"NG","Female","Southern",2014,0.033116037801875,0.0235902430519029,0.0464883705217589
"NG","Female","Southern",2015,0.0334472768240818,0.0237057516423432,0.0471919365319133
"NG","Female","Southern",2016,0.0337818290231393,0.023716964365409,0.0481179612435168
"NG","Female","Southern",2017,0.0341197275386843,0.0236318006604365,0.0492622557223512
"NG","Female","Southern",2018,0.0344610058418283,0.0234613856932176,0.0506176804370867
"NG","Female","Southern",2019,0.0348056977384738,0.0232183256166246,0.0521758810288454
"NG","Female","Southern",2020,0.0351538373726623,0.0229152925961634,0.053928714932948
"NG","Female","Southern",2021,0.0355054592299571,0.0225640903702535,0.0558691981127703
"NG","Female","Southern",2022,0.0358605981408587,0.0221751697144178,0.057992002567811
"NG","Female","Southern",2023,0.0362192892842557,0.0217574726957677,0.0602936257625077
"NG","Female","Western and Central",2000,0.0132310629814218,0.00578598366352794,0.0302560528682187
"NG","Female","Western and Central",2001,0.0132649021128891,0.00608552079184846,0.0289141445873003
"NG","Female","Western and Central",2002,0.0132988277896943,0.00639059117754562,0.0276748763402936
"NG","Female","Western and Central",2003,0.0133328402331819,0.00669838628402336,0.0265384259948621
"NG","Female","Western and Central",2004,0.0133669396652619,0.00700514301073532,0.0255062709984557
"NG","Female","Western and Central",2005,0.0134011263084124,0.00730594318950671,0.024581382810636
"NG","Female","Western and Central",2006,0.0134354003856802,0.00759453708314724,0.023768398461586
"NG","Female","Western and Central",2007,0.0134697621206824,0.00786325924035581,0.0230737008715944
"NG","Female","Western and Central",2008,0.0135042117376084,0.0081031469771873,0.0225052976538088
"NG","Female","Western and Central",2009,0.0135387494612208,0.00830440229317797,0.0220723575884908
"NG","Female","Western and Central",2010,0.013573375516857,0.00845731093217723,0.0217842910588346
"NG","Female","Western and Central",2011,0.0136080901304306,0.00855358997310986,0.0216494030670256
"NG","Female","Western and Central",2012,0.0136428935284334,0.00858787705668106,0.0216734057322546
"NG","Female","Western and Central",2013,0.013677785937936,0.00855884279002782,0.0218583087402859
"NG","Female","Western and Central",2014,0.0137127675865899,0.00846944098770157,0.0222021731017292
"NG","Female","Western and Central",2015,0.013747838702629,0.00832618512431559,0.0226998398632219
"NG","Female","Western and Central",2016,0.0137829995148708,0.0081377970295706,0.0233442877644433
"NG","Female","Western and Central",2017,0.0138182502527179,0.00791376892876975,0.0241280787656787
"NG","Female","Western and Central",2018,0.0138535911461597,0.00766324274695497,0.0250444875599453
"NG","Female","Western and Central",2019,0.0138890224257739,0.00739434309507602,0.0260881786878552
"NG","Female","Western and Central",2020,0.0139245443227279,0.00711390332874691,0.0272554919058433
"NG","Female","Western and Central",2021,0.0139601570687801,0.00682745184383098,0.0285444686894572
"NG","Female","Western and Central",2022,0.0139958608962818,0.00653933583008908,0.0299547427013552
"NG","Female","Western and Central",2023,0.0140316560381787,0.00625289813797936,0.031487378624943
"NG","Male","Eastern",2000,0.012375794121044,0.00651281046947023,0.0235167721898909
"NG","Male","Eastern",2001,0.0124466522241618,0.00673815220708003,0.0229913404785444
"NG","Male","Eastern",2002,0.0125179160281768,0.00696354257900405,0.0225026586555167
"NG","Male","Eastern",2003,0.0125895878559455,0.00718731034228952,0.0220524389283684
"NG","Male","Eastern",2004,0.0126616700436243,0.00740745534441685,0.0216427748585009
"NG","Male","Eastern",2005,0.0127341649407452,0.0076216250729548,0.021276165540276
"NG","Male","Eastern",2006,0.0128070749102927,0.00782710994223753,0.020955521126992
"NG","Male","Eastern",2007,0.0128804023287803,0.00802086921255972,0.0206841378103339
"NG","Male","Eastern",2008,0.0129541495863288,0.00819960109389892,0.020465628703553
